lat,lon,name,operator,opening_hours,Unnamed: 5,prixDiesel,prixDieselExcellium,prixEssence95,prixEssence98,prixLPG,derniereModification,url
50.1226253,14.5125332,MOL,MOL Česká republika,24/7,,39.98,,41.45,,24.59,17-06-2026,https://www.mbenzin.cz/
49.6912937,13.9956082,Silmet,,,,39.28,,41.58,,24.4,17-06-2026,https://www.mbenzin.cz/
49.6911448,13.9953928,Hunsgas,,,,39.69,,41.09,,24.15,17-06-2026,https://www.mbenzin.cz/
49.9361808,14.0236358,Orlen,,24/7,,39.16,,40.53,,24.13,17-06-2026,https://www.mbenzin.cz/
48.922286,16.5501871,Chemis,,24/7,,38.87,,40.93,,24.46,17-06-2026,https://www.mbenzin.cz/
49.2079553,16.894367,EuroOil,"Čepro, a.s.",Mo-Su 06:00-20:00,,39.68,,41.68,,24.15,17-06-2026,https://www.mbenzin.cz/
49.011469,14.5401967,Lašek,,"PH,Mo-Su 00:00-24:00",,39.65,,41.34,,24.46,17-06-2026,https://www.mbenzin.cz/
48.7675003,14.0254775,,,,,39.63,,41.68,,24.28,17-06-2026,https://www.mbenzin.cz/
49.6880732,18.5193732,"SMEBAZ, spol. s r.o.","SMEBAZ, spol. s r.o.",Mo-Su 06:00-19:00,,39.03,,41.18,,24.01,17-06-2026,https://www.mbenzin.cz/
50.1493407,15.4995359,,,,,39.61,,41.13,,24.54,17-06-2026,https://www.mbenzin.cz/
50.0857871,15.4777812,ELEKTROVASURY,,,,39.15,,41.69,,24.55,17-06-2026,https://www.mbenzin.cz/
50.4099482,14.930646,OMV,"OMV Česká republika, s.r.o.",Mo-Su 05:00-23:00,,41.12,,42.09,,24.77,17-06-2026,https://www.mbenzin.cz/
50.4106334,14.9309995,Shell,,24/7,,40.51,,42.0,,24.61,17-06-2026,https://www.mbenzin.cz/
50.4091493,14.9432229,Prim,PETRA s.r.o.,24/7,,39.93,,40.87,,24.37,17-06-2026,https://www.mbenzin.cz/
49.5984336,18.7465936,Shell,JUR Trans,24/7,,40.33,,42.81,,24.54,17-06-2026,https://www.mbenzin.cz/
50.6927062,14.5419589,Shell,,24/7,,40.77,,42.38,,24.5,17-06-2026,https://www.mbenzin.cz/
49.6678427,18.3464628,Orlen,Orlen,24/7,,39.27,,41.57,,24.08,17-06-2026,https://www.mbenzin.cz/
49.2276668,17.6569937,OMV,,,,41.05,,42.03,,24.65,17-06-2026,https://www.mbenzin.cz/
49.753274,16.4769317,Orlen,,24/7,,39.0,,41.35,,24.12,17-06-2026,https://www.mbenzin.cz/
49.6987482,13.423698,Innogy,Innogy Energo,Mo-Su 05:00-24:00,,39.63,,40.78,,24.67,17-06-2026,https://www.mbenzin.cz/
49.4084151,13.2936542,Innogy,Innogy Energo,Mo-Su 05:00-22:00,,39.7,,41.38,,24.36,17-06-2026,https://www.mbenzin.cz/
49.7449889,14.6726157,Hunsgas,,24/7,,39.26,,41.29,,24.36,17-06-2026,https://www.mbenzin.cz/
49.5338067,14.6636069,Orlen,Orlen Unipetrol RPA,24/7,,39.44,,40.89,,23.91,17-06-2026,https://www.mbenzin.cz/
49.5317497,14.665145,Orlen,Orlen Unipetrol RPA,24/7,,39.37,,41.4,,23.9,17-06-2026,https://www.mbenzin.cz/
49.3003728,15.482618,Flaga,,24/7,,39.48,,40.51,,24.59,17-06-2026,https://www.mbenzin.cz/
49.2172228,17.0325417,Avia,,"Mo-Fr 05:30-19:00; Sa, Su 08:00-19:00",,39.15,,40.62,,24.12,17-06-2026,https://www.mbenzin.cz/
49.7020288,14.894323,Avia Vlašim,,,,38.9,,41.36,,23.83,17-06-2026,https://www.mbenzin.cz/
50.5046036,14.0516828,CNG,,24/7,,38.89,,41.15,,24.55,17-06-2026,https://www.mbenzin.cz/
49.7664846,14.6813647,ICOM Transport,ČSAD Benešov,,,39.74,,41.52,,24.05,17-06-2026,https://www.mbenzin.cz/
49.0676132,14.5314502,MOL,,,,40.64,,42.22,,24.47,17-06-2026,https://www.mbenzin.cz/
49.0651599,14.5305745,MOL,,,,40.75,,41.86,,24.59,17-06-2026,https://www.mbenzin.cz/
50.0619782,14.4603212,,,,,39.21,,41.61,,24.42,17-06-2026,https://www.mbenzin.cz/
50.0621331,14.4602298,,,,,39.64,,41.09,,24.42,17-06-2026,https://www.mbenzin.cz/
49.4293769,12.9598055,AGP,AGROPODNIKU DOMAŽLICE a. s.,,,38.87,,41.15,,24.43,17-06-2026,https://www.mbenzin.cz/
50.0706259,14.5411767,,,,,39.12,,41.68,,24.67,17-06-2026,https://www.mbenzin.cz/
49.4421828,12.9115511,,,,,39.94,,41.32,,24.38,17-06-2026,https://www.mbenzin.cz/
50.0387633,14.2435851,Šafránka,,,,39.89,,41.78,,24.64,17-06-2026,https://www.mbenzin.cz/
49.9982486,14.6555208,Shell,,,,41.15,,42.64,,24.69,17-06-2026,https://www.mbenzin.cz/
50.0569331,14.5138247,Shell,"Shell Czech Republic, a.s.",24/7,,40.56,,42.45,,24.47,17-06-2026,https://www.mbenzin.cz/
50.2924378,14.4889862,,Orlen,,,38.89,,41.32,,24.27,17-06-2026,https://www.mbenzin.cz/
49.4107444,14.6835423,Shell,,24/7,,40.6,,43.13,,24.91,17-06-2026,https://www.mbenzin.cz/
50.0935258,14.3317583,Shell,,,,40.73,,43.25,,24.41,17-06-2026,https://www.mbenzin.cz/
49.1831029,16.4787334,Shell,Shell,24/7,,40.54,,43.32,,24.97,17-06-2026,https://www.mbenzin.cz/
49.1744217,16.5129568,OMV,OMV,24/7,,40.9,,42.09,,24.98,17-06-2026,https://www.mbenzin.cz/
50.6458499,13.8215655,Shell,Shell,Mo-Su 00:00-24:00,,40.84,,42.66,,24.57,17-06-2026,https://www.mbenzin.cz/
49.416643,16.5862495,Unicorn Černá Hora,UNIXAN s.r.o.,"Mo-Fr 05:00-22:00; Sa 06:00-22:00; Su,PH 08:00-22:00",,39.81,,41.68,,24.56,17-06-2026,https://www.mbenzin.cz/
49.2231721,15.8941453,SVA,,,,39.52,,41.68,,23.92,17-06-2026,https://www.mbenzin.cz/
50.2407533,15.6246338,,,,,39.57,,40.9,,24.62,17-06-2026,https://www.mbenzin.cz/
50.0701078,14.5310778,OMV,OMV,24/7,,40.07,,42.93,,24.64,17-06-2026,https://www.mbenzin.cz/
50.0703632,14.5299377,OMV,OMV,24/7,,40.07,,42.22,,24.64,17-06-2026,https://www.mbenzin.cz/
50.6888357,13.9852196,Tesco PHM,,,,39.92,,41.75,,24.23,17-06-2026,https://www.mbenzin.cz/
50.653385,13.8490235,Shell,Shell,Mo-Su 00:00-24:00,,40.3,,43.27,,24.42,17-06-2026,https://www.mbenzin.cz/
49.6124718,18.161069,,,,,39.98,,41.07,,24.5,17-06-2026,https://www.mbenzin.cz/
50.0785896,14.4696987,Medos Agro,,,,39.44,,41.11,,24.66,17-06-2026,https://www.mbenzin.cz/
50.6517177,13.8335673,Tank Ono - ČS Teplice,Tank Ono s.r.o.,24/7,,37.37,,39.39,,23.59,17-06-2026,https://www.mbenzin.cz/
49.4347074,18.2753876,Gold Horní Bečva,LUGO plus s.r.o.,24/7,,38.98,,41.89,,24.3,17-06-2026,https://www.mbenzin.cz/
50.0244565,14.441365,,,,,39.67,,40.88,,24.16,17-06-2026,https://www.mbenzin.cz/
50.1455669,15.1826064,,,,,38.94,,41.43,,24.04,17-06-2026,https://www.mbenzin.cz/
50.145578,15.1815267,,,,,39.52,,41.49,,24.18,17-06-2026,https://www.mbenzin.cz/
50.2401344,14.2937048,,,,,39.93,,41.33,,23.98,17-06-2026,https://www.mbenzin.cz/
49.9563404,15.7993057,Hungas LPG,Hunsgas,,,39.28,,40.97,,24.0,17-06-2026,https://www.mbenzin.cz/
49.2045442,15.8912822,Shell,,,,40.87,,42.96,,24.52,17-06-2026,https://www.mbenzin.cz/
49.179713,17.5201483,MOL,,,,39.9,,41.99,,24.88,17-06-2026,https://www.mbenzin.cz/
50.0658508,14.4304419,"MOL, Praha 2 - Svatoplukova","MOL Česká republika, s.r.o.",24/7,,40.29,,41.61,,24.34,17-06-2026,https://www.mbenzin.cz/
49.4537517,15.5910666,OMV,OMV,Mo-Su 00:00-24:00,,40.35,,42.73,,24.86,17-06-2026,https://www.mbenzin.cz/
50.2254516,14.4023211,Odolena Voda,,24/7,,39.65,,41.01,,24.22,17-06-2026,https://www.mbenzin.cz/
49.8267166,18.2006651,Shell,,,,40.88,,42.68,,24.82,17-06-2026,https://www.mbenzin.cz/
49.7436939,18.6214847,Shell,Shell,24/7,,40.39,,42.77,,24.39,17-06-2026,https://www.mbenzin.cz/
49.8407137,18.2603839,OMV,OMV,24/7,,40.93,,43.0,,24.72,17-06-2026,https://www.mbenzin.cz/
49.1434706,15.0250378,,,,,39.31,,41.81,,24.06,17-06-2026,https://www.mbenzin.cz/
50.0769285,14.3349506,Orlen,,,,39.14,,40.64,,24.53,17-06-2026,https://www.mbenzin.cz/
50.0666057,14.445654,"MOL, Praha 10 - Vršovická","MOL Česká republika, s.r.o.",24/7,,39.97,,41.47,,24.25,17-06-2026,https://www.mbenzin.cz/
50.047957,14.4301401,MOL,"MOL Česká republika, s.r.o.",Mo-Su 06:00-20:00,,40.74,,41.91,,24.19,17-06-2026,https://www.mbenzin.cz/
50.0223575,14.3934503,OMV,,,,40.79,,42.33,,25.01,17-06-2026,https://www.mbenzin.cz/
49.4196358,14.6414537,ČS Wágnerová,,,,39.06,,40.66,,24.39,17-06-2026,https://www.mbenzin.cz/
49.2266086,16.5790871,Shell,,,,41.06,,43.22,,25.06,17-06-2026,https://www.mbenzin.cz/
50.51263,13.645801,,,,,39.69,,41.66,,24.05,17-06-2026,https://www.mbenzin.cz/
50.5112161,13.6333952,,,,,39.76,,41.36,,23.9,17-06-2026,https://www.mbenzin.cz/
50.1940038,15.855579,,,,,39.91,,40.99,,24.39,17-06-2026,https://www.mbenzin.cz/
49.1731143,16.581492,Shell,,,,40.74,,42.37,,24.39,17-06-2026,https://www.mbenzin.cz/
49.1735652,16.5820112,Shell,,,,40.57,,42.29,,24.88,17-06-2026,https://www.mbenzin.cz/
49.223216,16.537674,LPG,,"Mo-Su,PH 00:00-24:00",,39.63,,41.27,,23.99,17-06-2026,https://www.mbenzin.cz/
49.9442865,17.9285429,Shell,,24/7,,40.7,,42.2,,24.79,17-06-2026,https://www.mbenzin.cz/
49.9528987,17.8692382,MOL Opava,"MOL Česká republika, s.r.o.",5:00-22:00,,40.05,,42.0,,24.34,17-06-2026,https://www.mbenzin.cz/
49.9535641,17.867922,LPG,Autogas,Mo-Fr 08:00-18:00; Sa 08:00-13:00; Su 13:00-18:00,,39.92,,41.04,,24.53,17-06-2026,https://www.mbenzin.cz/
50.3730171,15.2136821,,,,,39.93,,41.03,,24.6,17-06-2026,https://www.mbenzin.cz/
49.6440571,18.7086624,CarOil,CAROIL,Mo-Su 05:00-23:00,,39.15,,41.07,,24.34,17-06-2026,https://www.mbenzin.cz/
49.7383559,13.382912,OMW,,,,39.82,,41.86,,24.35,17-06-2026,https://www.mbenzin.cz/
49.7743581,18.2455748,AUTOMONT CSW,,,,38.85,,41.23,,23.98,17-06-2026,https://www.mbenzin.cz/
50.2630101,14.39028,,,Mo-Fr 07:00-18:00,,39.93,,41.11,,24.03,17-06-2026,https://www.mbenzin.cz/
50.177222,15.0465411,BENZINA Plus,"UNIPETROL RPA, s.r.o.",24/7,,38.97,,41.58,,24.19,17-06-2026,https://www.mbenzin.cz/
50.1764058,15.0451498,,,05:00-22:00,,39.72,,41.77,,24.28,17-06-2026,https://www.mbenzin.cz/
49.6762731,18.327988,,,,,39.7,,41.06,,24.07,17-06-2026,https://www.mbenzin.cz/
49.6754694,18.3269946,"EuroOil Frýdek-Místek, Beskydská","Čepro, a.s.",Mo-Su 06:00-18:00,,39.08,,41.8,,24.27,17-06-2026,https://www.mbenzin.cz/
49.7963275,18.2713505,Shell,,,,41.19,,42.69,,24.58,17-06-2026,https://www.mbenzin.cz/
50.7643292,14.1923981,,,,,38.99,,41.37,,24.0,17-06-2026,https://www.mbenzin.cz/
50.871138,14.8288707,7 Station,7 Station s.r.o.,07:00-20:00,,38.85,,41.25,,24.06,17-06-2026,https://www.mbenzin.cz/
50.805249,15.0358765,,,,,39.43,,41.87,,24.13,17-06-2026,https://www.mbenzin.cz/
49.3504333,16.0203957,ZDAR,ZDAR,,,39.5,,40.55,,24.05,17-06-2026,https://www.mbenzin.cz/
49.3497838,16.0208315,HAD,HAD,,,39.52,,41.52,,24.54,17-06-2026,https://www.mbenzin.cz/
50.4919037,14.0400277,A.G. Service,A.G. Service s.r.o.,05:00-21:00,,39.3,,40.8,,23.96,17-06-2026,https://www.mbenzin.cz/
50.4916018,14.0454409,,,,,39.1,,41.45,,23.94,17-06-2026,https://www.mbenzin.cz/
49.4769464,17.9602455,,,,,39.35,,41.48,,23.94,17-06-2026,https://www.mbenzin.cz/
48.7358425,16.3833885,,,,,38.89,,40.73,,24.64,17-06-2026,https://www.mbenzin.cz/
49.6011117,17.2728842,Shell,,,,40.41,,42.2,,25.05,17-06-2026,https://www.mbenzin.cz/
49.9372286,15.7953627,Benzina,Benzina,,,39.04,,41.55,,24.47,17-06-2026,https://www.mbenzin.cz/
49.1175729,16.6040492,OMV,OMV,24/7,,40.01,,42.75,,24.74,17-06-2026,https://www.mbenzin.cz/
49.1242905,16.6141338,Shell,,,,40.84,,42.39,,25.09,17-06-2026,https://www.mbenzin.cz/
49.2158038,17.6223784,OMV,OMV,Mo-Su 00:00-24:00,,40.73,,42.61,,24.47,17-06-2026,https://www.mbenzin.cz/
50.6897181,14.5161332,,,,,38.96,,41.12,,24.21,17-06-2026,https://www.mbenzin.cz/
50.426663,15.781496,RODOS V + J Teodoridis,,,,39.96,,41.24,,24.05,17-06-2026,https://www.mbenzin.cz/
50.2960564,16.168511,Benzina,,,,39.62,,40.66,,24.3,17-06-2026,https://www.mbenzin.cz/
50.1140101,16.275529,HDB,,,,39.49,,41.35,,24.19,17-06-2026,https://www.mbenzin.cz/
49.2044401,16.4437946,Benzina,,,,39.48,,40.76,,24.14,17-06-2026,https://www.mbenzin.cz/
50.1218488,16.2180659,BENZINA,Benzina,05:00-22:00,,39.53,,41.81,,24.39,17-06-2026,https://www.mbenzin.cz/
49.7934085,14.6810438,OMV,OMV,24/7,,41.07,,42.3,,25.01,17-06-2026,https://www.mbenzin.cz/
50.0164855,14.4026633,OMV,OMV,24/7,,40.12,,43.07,,24.47,17-06-2026,https://www.mbenzin.cz/
50.1562875,16.0740005,,,,,39.63,,40.88,,24.57,17-06-2026,https://www.mbenzin.cz/
49.9660009,16.4047329,"ORLEN - Ústí Nad Orlicí, Moravská","Unipetrol RPA, s.r.o. – Benzina",05:00-22:00,,39.01,,41.7,,24.08,17-06-2026,https://www.mbenzin.cz/
49.4723936,17.0684409,Čerpací stanice LPG,,off,,39.61,,41.22,,24.54,17-06-2026,https://www.mbenzin.cz/
49.7715601,18.3009285,,,,,39.7,,41.89,,24.22,17-06-2026,https://www.mbenzin.cz/
49.2162714,17.6267052,Shell,,,,40.29,,42.56,,24.72,17-06-2026,https://www.mbenzin.cz/
49.7583654,18.6111289,Papoil,"MOL Česká republika, s.r.o.",Mo-Su 06:00-22:00,,39.2,,41.62,,24.47,17-06-2026,https://www.mbenzin.cz/
49.8241947,14.6281731,,,,,39.06,,41.11,,24.29,17-06-2026,https://www.mbenzin.cz/
49.1735079,16.5118704,MOL,,,,40.31,,42.33,,24.6,17-06-2026,https://www.mbenzin.cz/
49.1606826,17.5053732,Benzina Napajedla,,24/7,,39.21,,41.05,,24.21,17-06-2026,https://www.mbenzin.cz/
49.1506671,17.2194563,"MOTRANS Střílky, s.r.o.",,,,39.98,,41.84,,24.07,17-06-2026,https://www.mbenzin.cz/
50.1162549,15.5765123,,,,,38.92,,40.66,,24.7,17-06-2026,https://www.mbenzin.cz/
49.1495278,13.2565777,,Petra,24/7,,39.64,,40.88,,24.16,17-06-2026,https://www.mbenzin.cz/
49.912954,16.5961124,LPG LiYoS,,Mo-Su 08:00-20:00,,39.3,,40.68,,23.93,17-06-2026,https://www.mbenzin.cz/
49.9069865,16.5952956,,,,,39.68,,41.73,,24.58,17-06-2026,https://www.mbenzin.cz/
49.3275277,16.5539903,Orlen,Orlen,24/7,,39.31,,40.59,,24.16,17-06-2026,https://www.mbenzin.cz/
48.8555853,16.0669537,,,,,39.24,,41.08,,24.44,17-06-2026,https://www.mbenzin.cz/
48.8704558,16.0404854,ČS Přímětická,,Mo-Su 05:00-22:00,,39.78,,41.51,,24.42,17-06-2026,https://www.mbenzin.cz/
49.1714494,17.6396249,,,,,39.11,,41.63,,23.9,17-06-2026,https://www.mbenzin.cz/
50.190788,14.6468577,Benzina,Benzina,,,39.97,,41.15,,24.38,17-06-2026,https://www.mbenzin.cz/
50.4095735,12.9282254,OMV,OMV,Mo-Fr 06:00-22:00,,40.98,,42.39,,24.46,17-06-2026,https://www.mbenzin.cz/
50.4342002,14.9178602,OMV Havlíčkova MB,"OMV Česká republika, s.r.o.",Mo-Su 05:00-23:00,,40.78,,43.28,,25.0,17-06-2026,https://www.mbenzin.cz/
49.4411602,14.358638,,,,,39.22,,40.95,,24.39,17-06-2026,https://www.mbenzin.cz/
48.9354294,14.6111127,AREX,,,,39.33,,41.21,,23.96,17-06-2026,https://www.mbenzin.cz/
49.9709423,14.6124719,EuroWAG,,,,39.91,,41.71,,24.67,17-06-2026,https://www.mbenzin.cz/
49.7533385,13.588878,Shell Czech Republic a.s.,Shell Czech Republic a.s.,,,40.84,,42.79,,24.6,17-06-2026,https://www.mbenzin.cz/
49.7531984,13.5897377,Čerpací stanice LPG,Čerpací stanice LPG - Ing. Roman Beneš,,,39.6,,40.99,,24.4,17-06-2026,https://www.mbenzin.cz/
49.7578487,13.6172929,Shell Czech Republic a.s.,Shell Czech Republic a.s.,24/7,,40.36,,42.7,,25.06,17-06-2026,https://www.mbenzin.cz/
50.0871692,14.3498684,Orlen,,24/7,,39.31,,41.18,,24.49,17-06-2026,https://www.mbenzin.cz/
50.1409353,14.080478,Shell,,,,40.99,,42.85,,24.69,17-06-2026,https://www.mbenzin.cz/
50.1298743,14.1035464,CNG Bonett,,,,39.03,,41.41,,24.47,17-06-2026,https://www.mbenzin.cz/
49.5723668,15.7433746,‎PASOIL,,,,39.54,,40.59,,24.47,17-06-2026,https://www.mbenzin.cz/
48.8252078,16.0724445,,,,,38.83,,41.76,,24.66,17-06-2026,https://www.mbenzin.cz/
48.9600229,16.4305608,,,,,39.37,,40.57,,24.68,17-06-2026,https://www.mbenzin.cz/
50.0396214,14.3281081,Šafránka,,24/7,,39.39,,41.08,,24.57,17-06-2026,https://www.mbenzin.cz/
48.8540388,16.1093289,Eurobit Dobšice,,"Mo-Sa 06:00-22:00; Su,PH 08:00-22:00",,38.98,,40.62,,23.74,17-06-2026,https://www.mbenzin.cz/
49.854577,18.4220035,W8 Orlová,W8,,,39.5,,40.78,,23.97,17-06-2026,https://www.mbenzin.cz/
48.8558354,16.0743324,,,,,39.06,,41.52,,24.36,17-06-2026,https://www.mbenzin.cz/
49.6793745,18.368525,Shell,,,,40.09,,42.2,,24.68,17-06-2026,https://www.mbenzin.cz/
49.1686334,16.7352272,,,,,39.04,,41.36,,23.99,17-06-2026,https://www.mbenzin.cz/
48.8520307,16.09219,,,,,39.31,,40.51,,24.37,17-06-2026,https://www.mbenzin.cz/
49.3177987,14.1574151,,,,,39.45,,40.7,,24.66,17-06-2026,https://www.mbenzin.cz/
49.9147046,18.2324378,,,,,39.47,,40.99,,24.27,17-06-2026,https://www.mbenzin.cz/
48.888756,15.934732,,,,,39.11,,40.83,,24.39,17-06-2026,https://www.mbenzin.cz/
48.8887088,15.9346422,,,,,38.91,,41.43,,24.56,17-06-2026,https://www.mbenzin.cz/
49.539547,18.2045157,Orlen-gas LPG,,,,39.93,,41.41,,24.55,17-06-2026,https://www.mbenzin.cz/
48.7567275,16.8765218,MOL,,24/7,,39.81,,42.79,,24.82,17-06-2026,https://www.mbenzin.cz/
49.1504999,16.8653323,OMV,OMV,24/7,,40.43,,42.22,,24.98,17-06-2026,https://www.mbenzin.cz/
49.1505684,16.8662298,OMV,OMV,24/7,,40.26,,43.07,,24.56,17-06-2026,https://www.mbenzin.cz/
49.6753602,13.9807616,,,,,39.94,,41.84,,24.42,17-06-2026,https://www.mbenzin.cz/
49.6753678,13.9840659,OMV,"OMV Česká republika, s.r.o.",06:00-21:00,,40.5,,42.05,,24.31,17-06-2026,https://www.mbenzin.cz/
49.5384063,15.3676444,Orlen,Orlen,Mo-Su 05:00-23:00,,38.89,,40.99,,24.52,17-06-2026,https://www.mbenzin.cz/
49.8418628,18.1341613,Chemis,The Jolly Shopper,24/7,,39.16,,41.17,,24.4,17-06-2026,https://www.mbenzin.cz/
49.7947266,18.1449664,Klimkovice-Václavovice,"OMV Česká republika, s.r.o.",Mo-Su 05:00-22:00,,39.86,,41.78,,23.91,17-06-2026,https://www.mbenzin.cz/
49.8359531,13.8927556,Merkur K,,,,39.57,,40.89,,24.18,17-06-2026,https://www.mbenzin.cz/
49.9031623,18.369431,"LUTO GAS, v.o.s.",,,,39.38,,41.38,,23.95,17-06-2026,https://www.mbenzin.cz/
49.7827263,17.7612309,Cernin,,,,38.81,,41.49,,23.99,17-06-2026,https://www.mbenzin.cz/
49.3084574,15.188459,,,,,39.0,,41.03,,24.47,17-06-2026,https://www.mbenzin.cz/
49.9178832,18.3567683,"Progres, s.r.o.",,,,39.59,,40.65,,23.92,17-06-2026,https://www.mbenzin.cz/
49.9090114,18.3370818,Transeurope,Petr Škuta,,,39.27,,41.37,,24.24,17-06-2026,https://www.mbenzin.cz/
49.4149762,16.7344953,,,,,38.81,,41.39,,23.99,17-06-2026,https://www.mbenzin.cz/
49.527902,17.5915818,"MOL, Lipník n. Bečvou","MOL Česká republika, s.r.o.",05:00-22:00,,40.54,,42.09,,24.15,17-06-2026,https://www.mbenzin.cz/
49.0802257,17.8867908,"TRAKO, spol. s r.o.",,,,39.94,,40.77,,24.07,17-06-2026,https://www.mbenzin.cz/
50.5436885,15.5624944,Shell,Shell,,,40.53,,42.54,,24.34,17-06-2026,https://www.mbenzin.cz/
49.7133472,15.6807904,ČS ‎Stanislava Adamová,,,,39.27,,40.74,,24.68,17-06-2026,https://www.mbenzin.cz/
49.7220535,13.4121374,,,,,39.25,,40.64,,24.47,17-06-2026,https://www.mbenzin.cz/
49.7356408,13.3281692,OMV,OMV,Mo-Su 00:00-24:00,,40.07,,42.57,,24.38,17-06-2026,https://www.mbenzin.cz/
49.5403621,15.344889,ICOM transport,ICOM transport,,,39.98,,41.2,,24.42,17-06-2026,https://www.mbenzin.cz/
50.7362662,14.1912163,,,,,38.85,,41.14,,24.36,17-06-2026,https://www.mbenzin.cz/
49.2703602,16.9885027,Shell,Shell,Mo-Su 06:00-22:00,,40.47,,42.27,,24.45,17-06-2026,https://www.mbenzin.cz/
49.9835664,14.4961777,,,,,39.86,,40.57,,24.5,17-06-2026,https://www.mbenzin.cz/
49.6819305,18.3853923,OMV,OMV,05:00 - 22:00,,41.0,,42.95,,24.49,17-06-2026,https://www.mbenzin.cz/
49.284173,16.9899043,OMV,OMV,Mo-Su 05:00-23:00,,40.42,,42.72,,24.61,17-06-2026,https://www.mbenzin.cz/
49.2975589,13.1488097,OMV,OMV,24/7,,40.18,,42.74,,24.97,17-06-2026,https://www.mbenzin.cz/
49.5516228,18.2166402,,,,,38.94,,40.86,,24.39,17-06-2026,https://www.mbenzin.cz/
49.3051211,14.4769861,Oktan,,Mo-Fr 06:00-20:00; Sa 07:00-20:00; Su 08:00-20:00,,38.86,,40.97,,23.98,17-06-2026,https://www.mbenzin.cz/
50.2269795,17.198478,EuroOil,,,,39.53,,41.73,,24.58,17-06-2026,https://www.mbenzin.cz/
50.2361138,17.2052151,,Nikei,,,39.31,,41.02,,24.64,17-06-2026,https://www.mbenzin.cz/
49.022521,15.5672,EuroOil,,,,39.83,,40.78,,24.65,17-06-2026,https://www.mbenzin.cz/
50.0331218,14.2165495,TRUCK - LKW,,,,39.86,,41.39,,24.35,17-06-2026,https://www.mbenzin.cz/
49.192709,17.5325756,,,,,38.81,,41.31,,24.41,17-06-2026,https://www.mbenzin.cz/
49.9506269,14.0412867,Prim,,24/7,,38.99,,41.53,,24.07,17-06-2026,https://www.mbenzin.cz/
49.9333155,14.0195794,"MOL, Králův Dvůr","MOL Česká republika, s.r.o.",24/7,,40.76,,41.79,,24.28,17-06-2026,https://www.mbenzin.cz/
49.1611358,16.5716004,OMV,OMV,24/7,,40.32,,42.24,,24.55,17-06-2026,https://www.mbenzin.cz/
49.8117661,13.3925387,Benzina plus Třemošná,"Benzina, s.r.o.",05:00-23:00,,39.78,,41.64,,24.29,17-06-2026,https://www.mbenzin.cz/
50.4718797,13.4140628,Shell,,24/7,,40.39,,42.49,,24.4,17-06-2026,https://www.mbenzin.cz/
49.2486159,16.7292581,AVIA,,Mo-Fr 06:00-21:00; Sa 07:00-20:00,,39.13,,41.38,,23.68,17-06-2026,https://www.mbenzin.cz/
50.5961491,14.043451,MOL Dolní Zálezly,"MOL Česká republika, s.r.o.",24/7,,39.95,,42.26,,24.53,17-06-2026,https://www.mbenzin.cz/
50.335873,15.9429685,,,,,39.08,,41.26,,23.95,17-06-2026,https://www.mbenzin.cz/
50.3358399,15.9418833,,,,,39.98,,41.84,,24.6,17-06-2026,https://www.mbenzin.cz/
49.1745749,16.6018491,OMV,OMV,,,40.45,,42.85,,24.38,17-06-2026,https://www.mbenzin.cz/
49.6028583,18.2558408,,,,,39.68,,40.63,,24.38,17-06-2026,https://www.mbenzin.cz/
49.7128479,15.6845155,ČSAD Bus Chrudim,,,,39.44,,41.88,,24.49,17-06-2026,https://www.mbenzin.cz/
49.0785379,16.6043898,T.V.G.,,Mo-Su 05:00-21:00,,39.81,,40.55,,24.55,17-06-2026,https://www.mbenzin.cz/
50.0532867,14.5192162,OMV,OMV,24/7,,41.13,,42.54,,24.39,17-06-2026,https://www.mbenzin.cz/
49.4663049,17.132926,FTL,,,,39.24,,41.75,,24.23,17-06-2026,https://www.mbenzin.cz/
48.6466478,14.4525354,Tank Ono Dolní Dvořiště 1,Tank ONO s.r.o.,24/7,,36.36,,38.95,,22.95,17-06-2026,https://www.mbenzin.cz/
49.6852742,15.2754275,Atos Oil,,,,39.8,,41.73,,24.2,17-06-2026,https://www.mbenzin.cz/
49.459042,17.111261,U Jeepa,,,,39.19,,40.7,,24.19,17-06-2026,https://www.mbenzin.cz/
50.2662303,14.3348429,,,Mo-Su 05:00-23:00,,39.94,,41.84,,24.01,17-06-2026,https://www.mbenzin.cz/
50.9841153,14.5979111,PASOIL,,,,39.43,,41.16,,24.6,17-06-2026,https://www.mbenzin.cz/
49.4237852,14.9541698,MOL Obrataň,"MOL Česká republika, s.r.o.",06:00-22:00,,40.44,,42.32,,24.37,17-06-2026,https://www.mbenzin.cz/
49.1311366,16.6031207,Eurobit Modřice,,24/7,,39.49,,40.58,,24.17,17-06-2026,https://www.mbenzin.cz/
49.6925561,18.3630619,ČS Prim,,"""closed""",,38.94,,40.88,,24.46,17-06-2026,https://www.mbenzin.cz/
49.8148556,15.3534754,"B.R.G., s r.o.","B.R.G., spol. s r.o.",,,38.81,,41.43,,24.32,17-06-2026,https://www.mbenzin.cz/
50.0335369,14.2165029,Benzina,"Unipetrol RPA, s.r.o. – Benzina",24/7,,38.93,,40.71,,24.25,17-06-2026,https://www.mbenzin.cz/
50.0495923,15.1988169,,,Mo-Fr 05:00-21:00; Sa-Su 07:00-20:00,,39.75,,40.66,,24.37,17-06-2026,https://www.mbenzin.cz/
